PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_FID_REFDTA,PL_CID,PL_FID_CUT_20,PL_NIVEL2,PL_NIV2_INT,PL_BUFF_DIST,PL_ORIG_FID,PL_TRUENIV2_I,PL_PLOTID,CLASES DE ELEMENTOS DE PAISAJE:ARBOL NATIVO,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE PLANTACION,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE MANGLE,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION HERBECEA/PASTOS,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION ARBUSTIVA,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE PARAMO,CLASES DE ELEMENTOS DE PAISAJE:AGUA NATURAL,CLASES DE ELEMENTOS DE PAISAJE:AGUA ARTIFICIAL,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE HUMEDALES,CLASES DE ELEMENTOS DE PAISAJE:CULTIVOS,CLASES DE ELEMENTOS DE PAISAJE:ESTRUCTURA DE VIVIENDA,CLASES DE ELEMENTOS DE PAISAJE:CONSTRUCCION DE INFRAESTRUCTURA,CLASES DE ELEMENTOS DE PAISAJE:CARRETERAS Y LOTES,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE ASENTAMIENTOS,CLASES DE ELEMENTOS DE PAISAJE:SUELO DESNUDO,CLASES DE ELEMENTOS DE PAISAJE:NIEVE/HIELO,CLASES DE ELEMENTOS DE PAISAJE:OTRAS/NUBE
4278,-77.39033442,0.088560542,30.0,square,false,0,25,,,,-77.39033442,0.088560542,5348,1,1,AREA SIN COBERTURA VEGETAL,2,20,34540,0,5348_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,-78.56600223,-0.354982711,30.0,square,false,0,25,,,,-78.56600223,-0.354982711,29195,9,9,PLANTACION FORESTAL,4,20,30128,0,29195_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,-79.53589271,0.771839191,30.0,square,false,0,25,,,,-79.53589271,0.771839191,35869,11,11,TIERRA AGROPECUARIA,5,20,37913,0,35869_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,-77.69530281,-1.832212793,30.0,square,false,0,25,,,,-77.69530281,-1.832212793,22536,7,7,NATURAL,3,20,16044,0,22536_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,-77.24946359,-2.234886776,30.0,square,false,0,25,,,,-77.24946359,-2.234886776,21203,7,7,NATURAL,3,20,12682,0,21203_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,-76.53890685,-1.520170898,30.0,square,false,0,25,,,,-76.53890685,-1.520170898,23869,7,7,NATURAL,3,20,18835,0,23869_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,-77.49261858,-1.46713509,30.0,square,false,0,25,,,,-77.49261858,-1.46713509,9722,3,3,BOSQUE NATIVO,4,20,19600,0,9722_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,-79.74150598,-0.857511263,30.0,square,false,0,25,,,,-79.74150598,-0.857511263,21200,7,7,NATURAL,3,20,24337,0,21200_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,-80.05188956,-2.894584127,30.0,square,false,0,25,,,,-80.05188956,-2.894584127,6697,2,2,ARTIFICIAL,3,20,7468,0,6697_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,-75.60228476,-0.711063775,30.0,square,false,0,25,,,,-75.60228476,-0.711063775,4036,1,1,AREA SIN COBERTURA VEGETAL,2,20,25642,0,4036_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,-79.20152342,-1.100473178,30.0,square,false,0,25,,,,-79.20152342,-1.100473178,23863,7,7,NATURAL,3,20,22396,0,23863_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,-77.96376326,0.125427918,30.0,square,false,0,25,,,,-77.96376326,0.125427918,21208,7,7,NATURAL,3,20,34774,0,21208_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,-79.48740873,-1.733535595,30.0,square,false,0,25,,,,-79.48740873,-1.733535595,22533,7,7,NATURAL,3,20,16666,0,22533_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,-76.46291139,-1.254854113,30.0,square,false,0,25,,,,-76.46291139,-1.254854113,22534,7,7,NATURAL,3,20,21347,0,22534_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,-77.9623674,0.436284685,30.0,square,false,0,25,,,,-77.9623674,0.436284685,23866,7,7,NATURAL,3,20,36519,0,23866_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,-79.37286684,-3.210565894,30.0,square,false,0,25,,,,-79.37286684,-3.210565894,11889,3,3,BOSQUE NATIVO,4,20,6133,0,11889_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,-78.70496919,-3.562710908,30.0,square,false,0,25,,,,-78.70496919,-3.562710908,11888,3,3,BOSQUE NATIVO,4,20,4025,0,11888_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,-77.6482437,-0.738633836,30.0,square,false,0,25,,,,-77.6482437,-0.738633836,31499,10,10,TIERRA AGROPECUARIA,5,20,25388,0,31499_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,-79.0376606,-2.993404855,30.0,square,false,0,25,,,,-79.0376606,-2.993404855,4027,1,1,AREA SIN COBERTURA VEGETAL,2,20,6979,0,4027_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,-78.54977362,-0.727754061,30.0,square,false,0,25,,,,-78.54977362,-0.727754061,29162,9,9,PLANTACION FORESTAL,4,20,25477,0,29162_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,-79.57530037,0.736043298,30.0,square,false,0,25,,,,-79.57530037,0.736043298,35859,11,11,TIERRA AGROPECUARIA,5,20,37775,0,35859_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,-79.85081484,-0.23850977,30.0,square,false,0,25,,,,-79.85081484,-0.23850977,34527,11,11,TIERRA AGROPECUARIA,5,20,31174,0,34527_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,-80.31415462,-4.011846046,30.0,square,false,0,25,,,,-80.31415462,-4.011846046,21215,7,7,NATURAL,3,20,2533,0,21215_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,-80.26716307,-4.389442046,30.0,square,false,0,25,,,,-80.26716307,-4.389442046,4041,1,1,AREA SIN COBERTURA VEGETAL,2,20,722,0,4041_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,-77.23078442,-0.235900362,30.0,square,false,0,25,,,,-77.23078442,-0.235900362,21214,7,7,NATURAL,3,20,31187,0,21214_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,-79.71283594,-2.930145583,30.0,square,false,0,25,,,,-79.71283594,-2.930145583,22549,7,7,NATURAL,3,20,7271,0,22549_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,-79.96857122,-2.418739233,30.0,square,false,0,25,,,,-79.96857122,-2.418739233,4042,1,1,AREA SIN COBERTURA VEGETAL,2,20,10806,0,4042_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,-76.75330938,0.061376588,30.0,square,false,0,25,,,,-76.75330938,0.061376588,5373,1,1,AREA SIN COBERTURA VEGETAL,2,20,34346,0,5373_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,-78.44249725,-0.588087487,30.0,square,false,0,25,,,,-78.44249725,-0.588087487,4044,1,1,AREA SIN COBERTURA VEGETAL,2,20,27815,0,4044_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,-78.80938582,-1.453283948,30.0,square,false,0,25,,,,-78.80938582,-1.453283948,17198,5,5,GLACIAR,6,20,19987,0,17198_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,-78.82500639,-2.161306459,30.0,square,false,0,25,,,,-78.82500639,-2.161306459,5378,1,1,AREA SIN COBERTURA VEGETAL,2,20,13563,0,5378_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,-78.87882962,1.276301548,30.0,square,false,0,25,,,,-78.87882962,1.276301548,23871,7,7,NATURAL,3,20,38899,0,23871_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,-77.96547917,-0.804704621,30.0,square,false,0,25,,,,-77.96547917,-0.804704621,23872,7,7,NATURAL,3,20,24797,0,23872_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,-76.99346555,-0.398084733,30.0,square,false,0,25,,,,-76.99346555,-0.398084733,22541,7,7,NATURAL,3,20,29838,0,22541_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,-77.60264622,-0.001835598,30.0,square,false,0,25,,,,-77.60264622,-0.001835598,22543,7,7,NATURAL,3,20,33261,0,22543_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,-78.36044306,-2.184702454,30.0,square,false,0,25,,,,-78.36044306,-2.184702454,22544,7,7,NATURAL,3,20,13312,0,22544_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4314,-77.43692418,-0.806966694,30.0,square,false,0,25,,,,-77.43692418,-0.806966694,21218,7,7,NATURAL,3,20,24782,0,21218_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,-79.94332744,-0.022659928,30.0,square,false,0,25,,,,-79.94332744,-0.022659928,22545,7,7,NATURAL,3,20,33100,0,22545_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,-77.67015907,-2.823446497,30.0,square,false,0,25,,,,-77.67015907,-2.823446497,21216,7,7,NATURAL,3,20,7808,0,21216_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,-78.55520768,-1.255638242,30.0,square,false,0,25,,,,-78.55520768,-1.255638242,34514,11,11,TIERRA AGROPECUARIA,5,20,21362,0,34514_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318,-76.8281845,-2.534585672,30.0,square,false,0,25,,,,-76.8281845,-2.534585672,11891,3,3,BOSQUE NATIVO,4,20,9700,0,11891_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,-79.73062551,-2.30958449,30.0,square,false,0,25,,,,-79.73062551,-2.30958449,108,0,0,AREA POBLADA,1,20,11819,0,108_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,-79.02110572,-2.004876906,30.0,square,false,0,25,,,,-79.02110572,-2.004876906,34518,11,11,TIERRA AGROPECUARIA,5,20,14976,0,34518_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,-80.04454866,-2.837365036,30.0,square,false,0,25,,,,-80.04454866,-2.837365036,8410,2,2,ARTIFICIAL,3,20,7761,0,8410_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,-78.53126675,-0.142519913,30.0,square,false,0,25,,,,-78.53126675,-0.142519913,37570,12,12,VEGETACION ARBUSTIVA,8,20,32009,0,37570_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,-79.52553069,-3.198128876,30.0,square,false,0,25,,,,-79.52553069,-3.198128876,37571,12,12,VEGETACION ARBUSTIVA,8,20,6176,0,37571_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,-76.6636238,0.011998353,30.0,square,false,0,25,,,,-76.6636238,0.011998353,4054,1,1,AREA SIN COBERTURA VEGETAL,2,20,33465,0,4054_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,-78.78247959,-0.817376658,30.0,square,false,0,25,,,,-78.78247959,-0.817376658,37572,12,12,VEGETACION ARBUSTIVA,8,20,24693,0,37572_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,-78.46481446,0.191139508,30.0,square,false,0,25,,,,-78.46481446,0.191139508,37575,12,12,VEGETACION ARBUSTIVA,8,20,35138,0,37575_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,-79.5210958,-3.509921117,30.0,square,false,0,25,,,,-79.5210958,-3.509921117,28615,9,9,PLANTACION FORESTAL,4,20,4221,0,28615_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,-80.19328316,-4.312961128,30.0,square,false,0,25,,,,-80.19328316,-4.312961128,4050,1,1,AREA SIN COBERTURA VEGETAL,2,20,1400,0,4050_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,-78.03556081,0.103005458,30.0,square,false,0,25,,,,-78.03556081,0.103005458,29946,9,9,PLANTACION FORESTAL,4,20,34621,0,29946_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,-78.93461603,-1.784096117,30.0,square,false,0,25,,,,-78.93461603,-1.784096117,25580,8,8,PARAMO,7,20,16337,0,25580_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,-79.05456235,-1.852885973,30.0,square,false,0,25,,,,-79.05456235,-1.852885973,29941,9,9,PLANTACION FORESTAL,4,20,15943,0,29941_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,-80.61471858,-1.940824673,30.0,square,false,0,25,,,,-80.61471858,-1.940824673,115,0,0,AREA POBLADA,1,20,15392,0,115_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,-78.36462878,-1.887794433,30.0,square,false,0,25,,,,-78.36462878,-1.887794433,25582,8,8,PARAMO,7,20,15678,0,25582_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,-79.89766955,-1.192954132,30.0,square,false,0,25,,,,-79.89766955,-1.192954132,28610,9,9,PLANTACION FORESTAL,4,20,21769,0,28610_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,-78.37131116,-0.0315264,30.0,square,false,0,25,,,,-78.37131116,-0.0315264,36247,12,12,VEGETACION ARBUSTIVA,8,20,33024,0,36247_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,-78.43528367,-0.64428153,30.0,square,false,0,25,,,,-78.43528367,-0.64428153,4048,1,1,AREA SIN COBERTURA VEGETAL,2,20,27265,0,4048_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,-78.79960218,-1.445366471,30.0,square,false,0,25,,,,-78.79960218,-1.445366471,17968,5,5,GLACIAR,6,20,20100,0,17968_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,-77.88006884,0.518494815,30.0,square,false,0,25,,,,-77.88006884,0.518494815,119,0,0,AREA POBLADA,1,20,36868,0,119_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,-80.09711126,-2.42598313,30.0,square,false,0,25,,,,-80.09711126,-2.42598313,8405,2,2,ARTIFICIAL,3,20,10735,0,8405_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,-80.28494095,-2.214387697,30.0,square,false,0,25,,,,-80.28494095,-2.214387697,37579,12,12,VEGETACION ARBUSTIVA,8,20,13018,0,37579_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,-80.16474397,-3.433176126,30.0,square,false,0,25,,,,-80.16474397,-3.433176126,8420,2,2,ARTIFICIAL,3,20,4703,0,8420_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,-80.00955097,0.600821693,30.0,square,false,0,25,,,,-80.00955097,0.600821693,5395,1,1,AREA SIN COBERTURA VEGETAL,2,20,37277,0,5395_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,-78.68888048,-1.061444996,30.0,square,false,0,25,,,,-78.68888048,-1.061444996,5396,1,1,AREA SIN COBERTURA VEGETAL,2,20,22673,0,5396_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,-78.4062541,-0.670900701,30.0,square,false,0,25,,,,-78.4062541,-0.670900701,4065,1,1,AREA SIN COBERTURA VEGETAL,2,20,26819,0,4065_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,-78.92964947,-4.167514588,30.0,square,false,0,25,,,,-78.92964947,-4.167514588,30927,10,10,TIERRA AGROPECUARIA,5,20,2054,0,30927_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,-80.24410229,-2.601794706,30.0,square,false,0,25,,,,-80.24410229,-2.601794706,8425,2,2,ARTIFICIAL,3,20,9205,0,8425_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,-80.59515414,-1.331288499,30.0,square,false,0,25,,,,-80.59515414,-1.331288499,37562,12,12,VEGETACION ARBUSTIVA,8,20,20947,0,37562_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,-77.69242555,-0.205664156,30.0,square,false,0,25,,,,-77.69242555,-0.205664156,5398,1,1,AREA SIN COBERTURA VEGETAL,2,20,31423,0,5398_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,-78.40590289,-1.694235026,30.0,square,false,0,25,,,,-78.40590289,-1.694235026,16640,5,5,GLACIAR,6,20,16997,0,16640_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,-80.12361391,-2.308122372,30.0,square,false,0,25,,,,-80.12361391,-2.308122372,30928,10,10,TIERRA AGROPECUARIA,5,20,11843,0,30928_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,-80.09942789,-0.678807526,30.0,square,false,0,25,,,,-80.09942789,-0.678807526,28626,9,9,PLANTACION FORESTAL,4,20,26539,0,28626_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,-77.95207929,0.467465202,30.0,square,false,0,25,,,,-77.95207929,0.467465202,36238,12,12,VEGETACION ARBUSTIVA,8,20,36663,0,36238_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,-79.23302977,-0.668035409,30.0,square,false,0,25,,,,-79.23302977,-0.668035409,29952,9,9,PLANTACION FORESTAL,4,20,26908,0,29952_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4354,-79.38435848,-3.539849725,30.0,square,false,0,25,,,,-79.38435848,-3.539849725,28621,9,9,PLANTACION FORESTAL,4,20,4114,0,28621_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,-78.44421648,-0.699930058,30.0,square,false,0,25,,,,-78.44421648,-0.699930058,17979,5,5,GLACIAR,6,20,25820,0,17979_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,-78.43571675,-1.665307662,30.0,square,false,0,25,,,,-78.43571675,-1.665307662,16644,5,5,GLACIAR,6,20,17656,0,16644_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,-79.54233832,-4.524655337,30.0,square,false,0,25,,,,-79.54233832,-4.524655337,38899,12,12,VEGETACION ARBUSTIVA,8,20,304,0,38899_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,-78.39914828,-1.676149711,30.0,square,false,0,25,,,,-78.39914828,-1.676149711,16648,5,5,GLACIAR,6,20,17429,0,16648_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,-79.92333967,-2.734472036,30.0,square,false,0,25,,,,-79.92333967,-2.734472036,7101,2,2,ARTIFICIAL,3,20,8243,0,7101_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,-80.88394034,-1.135039227,30.0,square,false,0,25,,,,-80.88394034,-1.135039227,4075,1,1,AREA SIN COBERTURA VEGETAL,2,20,22143,0,4075_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,-80.0295142,-2.351353927,30.0,square,false,0,25,,,,-80.0295142,-2.351353927,4076,1,1,AREA SIN COBERTURA VEGETAL,2,20,11363,0,4076_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,-80.27514443,-3.333966604,30.0,square,false,0,25,,,,-80.27514443,-3.333966604,4077,1,1,AREA SIN COBERTURA VEGETAL,2,20,5512,0,4077_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,-76.25554299,-0.204709521,30.0,square,false,0,25,,,,-76.25554299,-0.204709521,30915,10,10,TIERRA AGROPECUARIA,5,20,31427,0,30915_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,-80.65924325,-0.987207822,30.0,square,false,0,25,,,,-80.65924325,-0.987207822,4079,1,1,AREA SIN COBERTURA VEGETAL,2,20,23308,0,4079_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,-78.36428681,1.097911918,30.0,square,false,0,25,,,,-78.36428681,1.097911918,30917,10,10,TIERRA AGROPECUARIA,5,20,38681,0,30917_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,-79.59651025,-3.987944012,30.0,square,false,0,25,,,,-79.59651025,-3.987944012,36222,12,12,VEGETACION ARBUSTIVA,8,20,2643,0,36222_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
